Loan_Id,Disbursed_Amount,Asset_Cost,ltv,Branch_Id,Employment_Type,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,cns_score,delq_acc_6months,no_of_inquiries,Loan_Default,State_Name,City_Name,Region_Name,Disbursalmonth,Age,credit_hist_len_months
10221,55759,78500,72.61,2,Salaried,1,1,1,0,0,0,0,0,0,0,Gujarat,Ahmedabad,West,8,25,0
10222,44849,57299,80.28,153,Self employed,1,1,0,0,0,0,0,0,0,1,Sikkim,Gangtok,East,8,29,0
10223,50413,68978,76.84,5,Self employed,1,1,1,0,0,0,0,0,0,0,Tamil Nadu,Chennai,South,9,37,0
10224,70817,105109,69.45,11,Self employed,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Vellore,South,8,38,0
10225,29130,58630,53.73,8,Unemployed,1,1,0,0,0,0,0,0,0,0,Rajasthan,Jaipur,North,9,22,0
10226,58700,70284,85.0,138,Self employed,1,0,0,0,1,0,503,2,0,0,Uttar Pradesh,kanpur,North,10,55,60
10227,59687,74809,84.21,159,Salaried,1,1,0,0,0,0,300,1,1,0,Bihar,Patna,East,9,31,72
10228,63147,73385,87.89,135,Salaried,1,1,0,0,0,0,0,0,1,0,Uttar Pradesh,kanpur,North,10,30,0
10229,50303,62432,81.69,257,Self employed,1,1,0,0,0,0,832,0,0,0,Maharashtra,Mumbai,West,10,35,8
10230,49603,58651,86.61,73,Self employed,1,1,0,0,0,0,0,0,0,1,Punjab,Ludhiana,North,8,27,0
10231,48849,69410,72.04,159,Self employed,1,1,0,0,0,0,681,0,0,1,Tamil Nadu,Coimbatore,South,8,27,28
10232,66882,76769,89.88,36,Salaried,1,0,1,1,0,0,833,0,0,0,Punjab,Ludhiana,North,8,32,31
10233,53503,68312,80.51,19,Salaried,1,1,0,0,0,0,300,3,0,0,Delhi,Delhi,North,10,57,14
10234,67582,97713,71.33,251,Salaried,1,0,0,1,0,0,0,0,0,1,Telangana,Hyderabad,South,8,29,0
10235,63882,79500,83.02,1,Self employed,1,0,0,1,0,0,0,0,0,0,West Bengal,Kolkata,East,10,40,0
10236,46349,73367,64.06,14,Self employed,1,1,0,0,0,0,0,0,1,0,Sikkim,Gangtok,East,10,40,0
10237,45349,75213,62.49,17,Self employed,1,1,0,0,0,0,740,0,0,0,Kerala,Kochi,South,9,43,19
10238,70817,115000,63.04,135,Self employed,1,1,0,0,0,0,635,0,0,0,Uttarakhand,Dehradun,North,10,42,39
10239,50803,60413,86.07,61,Salaried,1,1,0,0,0,0,738,0,0,0,Sikkim,Gangtok,East,9,33,5
10240,48349,70466,70.96,104,Self employed,1,1,0,0,0,0,300,0,0,1,Madhya Pradesh,Indore,West,8,43,53
10241,50303,64839,80.2,3,Self employed,1,1,0,0,0,0,0,0,0,0,Andhra Pradesh,Nellore,South,9,39,0
10242,61113,73554,84.97,13,Self employed,1,1,0,0,0,0,719,0,0,0,Tamil Nadu,Vellore,South,8,46,21
10243,60513,71178,87.11,159,Self employed,1,1,0,0,0,0,300,2,0,0,Delhi,Delhi,North,8,38,64
10244,71817,82132,88.88,136,Salaried,1,1,0,0,0,0,577,0,0,0,Tamil Nadu,Chennai,South,10,30,13
10245,49713,61288,86.48,3,Salaried,1,1,0,0,0,0,738,0,0,0,Andhra Pradesh,Nellore,South,9,42,4
10246,58183,72914,84.35,5,Salaried,1,1,0,0,0,0,15,0,0,0,Gujarat,Vadodara,West,10,46,2
10247,40244,63013,65.86,73,Self employed,1,1,0,0,0,0,584,0,0,0,Rajasthan,Jaipur,North,9,38,32
10248,59013,70747,84.81,105,Salaried,1,1,0,0,0,0,0,0,0,0,West Bengal,Kolkata,East,10,42,0
10249,58159,66448,89.84,79,Salaried,1,1,0,0,0,0,708,0,0,0,Karnataka,Mysore,South,10,27,13
10250,59013,96393,63.28,11,Self employed,1,1,0,0,0,0,384,2,0,0,Kerala,Kochi,South,10,51,50
10251,68169,162100,43.18,103,Salaried,1,1,0,0,0,0,741,1,0,0,Sikkim,Gangtok,East,8,35,37
10252,60463,76210,81.35,5,Salaried,1,1,0,0,0,0,0,0,1,0,Bihar,Patna,East,9,26,0
10253,53403,71072,76.12,66,Salaried,1,1,0,0,0,0,0,0,0,0,Kerala,Thrissur,South,10,29,0
10254,68167,82100,85.0,13,Salaried,1,1,0,0,0,0,0,0,1,0,Telangana,Hyderabad,South,10,37,0
10255,60737,73291,84.99,19,Self employed,1,1,0,0,0,0,624,3,0,1,Uttar Pradesh,Noida,North,9,37,26
10256,51925,62614,85.0,67,Self employed,1,1,0,0,0,0,0,0,0,0,Telangana,Hyderabad,South,9,57,0
10257,68817,103145,68.84,255,Self employed,1,1,0,0,0,0,0,0,0,0,Madhya Pradesh,Indore,West,9,25,0
10258,47549,69210,70.37,34,Self employed,1,1,0,0,0,0,0,0,0,1,Delhi,Delhi,North,8,34,0
10259,50303,70456,73.8,7,Self employed,1,1,0,0,0,0,0,0,0,0,Telangana,Hyderabad,South,9,52,0
10260,58947,69605,87.64,104,Salaried,1,1,0,0,0,0,0,0,0,0,Jharkhand,Ranchi,East,8,36,0
10261,57813,74500,78.93,16,Unemployed,1,1,0,0,0,0,392,0,0,1,Gujarat,Ahmedabad,West,10,24,30
10262,71317,85298,85.58,2,Salaried,1,1,0,0,0,0,826,0,0,0,Maharashtra,Aurangabad,West,8,38,39
10263,24029,61686,41.34,1,Self employed,1,0,0,1,0,0,0,0,0,0,Uttarakhand,Dehradun,North,10,44,0
10264,22201,68868,33.4,17,Salaried,1,1,0,0,0,0,0,0,0,0,Rajasthan,Jaipur,North,10,30,0
10265,49803,64032,79.65,67,Salaried,1,0,0,1,0,0,0,0,0,0,Punjab,Ludhiana,North,8,25,0
10266,51303,89982,58.9,159,Self employed,1,0,0,1,0,0,845,0,0,0,Karnataka,Mysore,South,8,44,26
10267,55374,66723,85.0,67,Salaried,1,0,0,1,0,0,545,0,0,1,Telangana,Hyderabad,South,10,49,20
10268,51078,58969,89.88,34,Self employed,1,1,0,0,0,0,0,0,0,0,Gujarat,Vadodara,West,8,39,0
10269,62147,72709,89.4,9,Salaried,1,1,0,0,0,0,0,0,0,0,West Bengal,Kolkata,East,9,35,0
10270,46345,80200,60.1,1,Self employed,1,1,1,0,0,0,0,0,0,0,Karnataka,Bangalore,South,8,27,0
10271,71623,89150,81.88,76,Self employed,1,1,0,0,0,0,739,0,0,0,Bihar,Patna,East,9,38,12
10272,60713,74053,83.05,36,Salaried,1,0,0,1,0,0,0,0,0,0,Gujarat,Surat,West,8,30,0
10273,46949,60115,79.85,13,Salaried,1,1,0,0,0,0,702,0,2,0,Tamil Nadu,Coimbatore,South,9,52,56
10274,60747,71349,86.62,82,Salaried,1,1,0,0,0,0,0,0,0,0,Punjab,Ludhiana,North,9,48,0
10275,52000,62700,84.53,147,Salaried,1,1,0,0,0,0,0,0,0,1,Maharashtra,Mumbai,West,10,43,0
10276,46145,69331,69.23,120,Self employed,1,1,0,0,0,0,0,0,0,0,Kerala,Thrissur,South,9,26,0
10277,51678,68144,78.66,254,Self employed,1,1,0,0,0,0,0,0,0,0,West Bengal,Kolkata,East,10,25,0
10278,53078,71178,75.87,63,Salaried,1,1,0,0,0,0,0,0,0,0,Karnataka,Mysore,South,9,40,0
10279,67569,77867,88.21,117,Self employed,1,1,0,0,0,0,0,0,0,0,Andhra Pradesh,Nellore,South,10,49,0
10280,70817,108516,66.35,251,Self employed,1,0,0,1,0,0,0,0,1,0,Kerala,Thrissur,South,10,37,0
10281,75999,94829,83.31,29,Self employed,1,0,0,1,0,0,573,0,0,0,Gujarat,Ahmedabad,West,10,54,13
10282,49722,66886,77.74,34,Self employed,1,1,0,0,0,0,844,0,0,1,Karnataka,Mangalore,South,10,30,12
10283,39622,69322,59.14,18,Salaried,1,1,0,0,0,0,753,0,0,0,Gujarat,Ahmedabad,West,9,36,29
10284,94429,152127,64.42,48,Salaried,1,1,0,0,0,0,0,0,0,0,Madhya Pradesh,Indore,West,8,49,0
10285,66169,91590,74.24,3,Salaried,1,0,0,1,1,0,0,0,0,0,Uttar Pradesh,kanpur,North,9,32,0
10286,53303,70837,77.64,138,Salaried,1,1,1,0,0,0,624,0,1,0,Tamil Nadu,Chennai,South,9,35,3
10287,62197,71326,89.73,13,Salaried,1,1,0,0,0,0,713,0,0,0,Telangana,Hyderabad,South,8,45,12
10288,49349,63381,78.89,3,Self employed,1,1,0,0,0,0,0,0,0,0,Gujarat,Surat,West,10,41,0
10289,49778,76000,67.76,1,Self employed,1,1,0,0,0,0,0,0,0,0,Karnataka,Mysore,South,10,49,0
10290,70817,80000,90.0,135,Salaried,1,1,0,0,0,0,732,0,0,0,Uttar Pradesh,Noida,North,10,40,13
10291,54300,70473,79.89,121,Self employed,1,1,1,0,0,0,815,0,0,0,Maharashtra,Aurangabad,West,9,54,60
10292,60947,78446,79.04,2,Salaried,1,1,0,0,0,0,344,0,1,0,Tamil Nadu,Vellore,South,8,32,41
10293,39394,75383,54.39,251,Self employed,1,1,0,0,0,0,16,0,0,1,Kerala,Kochi,South,10,29,5
10294,68582,82764,84.58,5,Self employed,1,0,0,0,1,0,0,0,0,0,Maharashtra,Aurangabad,West,10,38,0
10295,77751,107900,73.22,9,Unemployed,1,1,0,0,0,0,300,0,0,0,Maharashtra,Aurangabad,West,10,22,87
10296,52303,67228,78.84,146,Self employed,1,1,0,0,0,0,0,0,0,1,Kerala,Kochi,South,8,44,0
10297,90970,109299,84.55,76,Self employed,1,1,0,0,0,0,0,0,0,0,Karnataka,Bangalore,South,9,53,0
10298,56459,72204,79.91,77,Salaried,1,1,0,0,0,0,0,0,0,0,Madhya Pradesh,Indore,West,8,29,0
10299,52603,66358,81.08,61,Salaried,1,1,0,0,0,0,0,0,0,0,Bihar,Patna,East,10,48,0
10300,34484,67119,52.15,19,Self employed,1,1,0,0,0,0,0,0,0,0,Karnataka,Bangalore,South,10,38,0
10301,62713,80980,79.65,1,Self employed,1,1,0,0,0,0,0,0,0,0,Andhra Pradesh,Nellore,South,10,29,0
10302,52524,66983,84.95,19,Salaried,1,1,0,0,0,0,770,0,0,0,Punjab,Ludhiana,North,9,45,61
10303,44236,57621,79.99,34,Self employed,1,1,0,0,0,0,300,1,0,0,Delhi,Delhi,North,9,44,7
10304,73923,133603,56.14,15,Salaried,1,1,0,0,0,0,713,0,0,0,Andhra Pradesh,Nellore,South,9,38,49
10305,40402,74188,57.96,162,Salaried,1,1,0,0,0,0,0,0,0,0,Delhi,Delhi,North,10,38,0
10306,69147,87000,81.24,2,Self employed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Aurangabad,West,8,27,0
10307,52279,66501,84.21,5,Unemployed,1,1,0,0,0,0,0,0,0,0,Kerala,Thrissur,South,9,23,0
10308,60747,70115,89.28,121,Self employed,1,1,0,0,0,0,390,3,0,1,Delhi,Delhi,North,10,47,36
10309,40893,69438,60.49,20,Self employed,1,0,0,1,0,0,0,0,0,0,Rajasthan,Jaipur,North,8,47,0
10310,38250,53250,74.65,76,Self employed,1,1,0,0,0,0,596,0,0,0,Delhi,Delhi,North,8,60,105
10311,58013,71229,84.24,257,Salaried,1,1,0,0,0,0,708,0,0,0,Jharkhand,Ranchi,East,9,52,40
10312,44509,71756,62.94,42,Self employed,1,0,0,0,1,0,0,0,0,0,Gujarat,Ahmedabad,West,10,57,0
10313,57853,87421,70.92,138,Self employed,1,1,0,0,0,0,825,0,0,0,West Bengal,Kolkata,East,8,46,25
10314,54259,71297,77.84,3,Salaried,1,1,1,0,0,0,582,0,0,1,Tamil Nadu,Coimbatore,South,9,26,26
10315,47349,58902,83.19,3,Salaried,1,0,0,1,0,0,0,0,0,1,Odisha,Bhubaneshwar,East,8,41,6
10316,46349,72526,64.8,48,Self employed,1,1,0,0,0,0,592,1,0,0,Punjab,Ludhiana,North,9,58,74
10317,53078,65301,84.23,105,Salaried,1,1,0,0,0,0,654,0,1,0,Jharkhand,Jamshedpur,East,8,54,37
10318,52078,101342,53.28,20,Self employed,1,0,0,1,0,0,0,0,0,0,Tamil Nadu,Coimbatore,South,10,64,0
10319,56059,69725,82.47,16,Salaried,1,1,0,0,0,0,825,0,0,1,Punjab,Ludhiana,North,8,43,7
10320,39139,50445,79.29,147,Salaried,1,1,0,0,0,0,0,0,0,0,Delhi,Delhi,North,10,32,0
10321,75951,107798,72.36,10,Self employed,1,1,0,0,0,0,0,0,0,0,Gujarat,Surat,West,9,28,0
10322,65992,102529,67.79,202,Salaried,1,0,0,1,0,0,0,0,0,0,Delhi,Delhi,North,8,33,0
10323,47800,67047,74.57,63,Salaried,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,Noida,North,9,29,0
10324,44849,59576,77.21,79,Self employed,1,1,0,0,0,0,737,0,0,1,Uttar Pradesh,kanpur,North,9,54,7
10325,64569,82200,80.29,147,Self employed,1,1,0,0,0,0,300,1,0,1,Tamil Nadu,Vellore,South,9,41,73
10326,49903,67037,75.48,73,Self employed,1,1,1,0,0,0,716,0,0,0,Uttar Pradesh,Noida,North,10,43,77
10327,45349,66573,70.6,1,Self employed,1,1,1,0,0,0,753,0,0,0,Uttar Pradesh,Noida,North,8,48,24
10328,42044,62870,71.58,3,Salaried,1,1,0,0,0,0,596,1,0,0,Gujarat,Vadodara,West,9,42,99
10329,61147,71000,88.03,2,Salaried,1,1,0,0,0,0,637,0,0,1,Jharkhand,Jamshedpur,East,9,38,72
10330,60400,73833,83.84,16,Self employed,1,1,0,0,0,0,17,0,0,1,Gujarat,Ahmedabad,West,10,36,1
10331,53753,72500,75.1,2,Salaried,1,1,0,0,0,0,0,0,0,0,Uttarakhand,Dehradun,North,9,50,0
10332,33484,67203,52.08,3,Self employed,1,1,0,0,0,0,625,0,0,0,Karnataka,Mysore,South,9,40,21
10333,34484,44415,78.8,136,Salaried,1,1,0,0,0,0,551,1,0,0,Jharkhand,Ranchi,East,9,35,45
10334,67212,112330,61.72,254,Self employed,1,0,0,1,0,0,0,0,0,0,Odisha,Bhubaneshwar,East,8,25,0
10335,54913,72867,77.13,18,Self employed,1,1,0,0,0,0,825,0,1,0,Maharashtra,Mumbai,West,10,29,5
10336,50998,69548,77.64,1,Self employed,1,0,0,0,0,1,0,0,0,0,Punjab,Ludhiana,North,9,27,0
10337,52924,87775,64.91,85,Salaried,1,1,0,0,0,0,0,0,0,0,Kerala,Thrissur,South,8,29,0
10338,72517,91970,81.44,147,Salaried,1,1,0,0,0,0,0,0,0,0,Delhi,Delhi,North,8,38,0
10339,57259,63400,91.48,136,Salaried,1,1,0,0,0,0,391,1,0,0,Telangana,Hyderabad,South,8,44,56
10340,49748,59410,85.71,97,Self employed,1,1,0,0,0,0,15,0,1,0,Madhya Pradesh,Indore,West,10,42,1
10341,55013,84764,67.25,120,Self employed,1,1,0,0,0,0,0,0,0,0,West Bengal,Kolkata,East,10,33,0
10342,37739,55290,70.18,14,Self employed,1,1,0,0,0,0,0,0,0,1,Uttar Pradesh,Noida,North,10,28,0
10343,54044,68796,79.95,16,Self employed,1,1,0,0,0,0,0,0,0,0,Madhya Pradesh,Indore,West,9,47,0
10344,62154,92707,69.26,65,Self employed,1,0,0,1,0,0,0,0,0,0,Gujarat,Ahmedabad,West,9,57,0
10345,53813,68768,81.14,251,Self employed,1,0,1,1,0,0,0,0,0,1,Tamil Nadu,Coimbatore,South,9,28,0
10346,59947,106119,58.42,1,Unemployed,1,0,0,1,0,0,0,0,0,0,Odisha,Bhubaneshwar,East,10,30,0
10347,53703,69860,78.73,67,Salaried,1,0,0,1,0,0,0,0,0,0,Delhi,Delhi,North,9,36,0
10348,49603,68417,74.98,65,Self employed,1,0,0,1,0,0,0,0,0,0,Tamil Nadu,Coimbatore,South,9,33,0
10349,57259,69939,84.36,258,Self employed,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Coimbatore,South,10,43,0
10350,50803,75377,68.99,10,Self employed,1,0,0,1,0,0,0,0,0,0,Maharashtra,Aurangabad,West,9,28,0
10351,50078,58258,89.26,48,Salaried,1,1,0,0,0,0,738,0,0,0,Karnataka,Mangalore,South,8,41,4
10352,58459,79988,75.01,67,Salaried,1,0,0,1,0,0,0,0,0,0,Kerala,Kochi,South,8,26,0
10353,61913,74302,84.79,5,Salaried,1,1,0,0,0,0,0,0,1,0,Jharkhand,Ranchi,East,10,25,0
10354,55013,79776,70.82,2,Salaried,1,1,0,0,0,0,644,0,3,0,West Bengal,Kolkata,East,10,54,37
10355,62463,67065,94.61,72,Self employed,1,1,1,0,0,0,300,0,0,1,West Bengal,Kolkata,East,10,50,36
10356,49349,62565,79.92,3,Self employed,1,1,0,0,0,0,300,1,0,0,Kerala,Thrissur,South,10,36,13
10357,55259,70874,80.42,64,Self employed,1,1,0,0,0,0,0,0,0,0,Punjab,Ludhiana,North,9,53,0
10358,60947,73675,84.15,61,Salaried,1,1,0,0,0,0,0,0,0,0,Maharashtra,Aurangabad,West,10,31,0
10359,34339,58665,60.51,67,Self employed,1,1,0,0,0,0,627,0,0,1,Karnataka,Mysore,South,8,43,39
10360,90455,110085,83.94,2,Salaried,1,1,0,0,0,0,0,0,0,0,Kerala,Kochi,South,9,42,0
10361,51653,68752,80.0,14,Self employed,1,1,0,0,0,0,0,0,0,0,Gujarat,Ahmedabad,West,10,64,0
10362,51703,66590,79.59,67,Self employed,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,kanpur,North,9,50,0
10363,61347,90603,69.98,120,Self employed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Mumbai,West,10,37,0
10364,41894,62251,69.08,3,Self employed,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Chennai,South,10,30,0
10365,60213,77499,79.36,2,Self employed,1,1,0,0,0,0,734,0,0,0,Andhra Pradesh,Nellore,South,10,32,1
10366,54574,64381,88.88,61,Self employed,1,0,0,0,1,0,534,1,0,0,Karnataka,Bangalore,South,10,49,84
10367,51803,65056,81.47,136,Salaried,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,Noida,North,9,27,0
10368,73217,101823,73.56,20,Salaried,1,1,0,0,0,0,737,0,0,0,Karnataka,Mangalore,South,9,41,9
10369,60900,73701,84.12,146,Self employed,1,1,0,0,0,0,0,0,0,0,Odisha,Bhubaneshwar,East,9,32,0
10370,54359,66960,83.63,136,Self employed,1,1,0,0,0,0,738,0,0,0,Rajasthan,Jaipur,North,9,41,13
10371,72123,100070,73.95,29,Self employed,1,0,0,1,0,0,0,0,0,0,Uttar Pradesh,kanpur,North,10,27,0
10372,70923,85000,84.82,2,Self employed,1,1,0,0,0,0,0,0,0,0,West Bengal,Kolkata,East,8,40,0
10373,50653,68015,76.75,15,Salaried,1,1,0,0,0,0,758,0,0,0,Tamil Nadu,Coimbatore,South,10,42,24
10374,60947,76242,82.63,1,Self employed,1,0,0,1,0,0,0,0,0,0,Odisha,Bhubaneshwar,East,9,31,0
10375,63213,88400,73.53,34,Salaried,1,1,0,0,0,0,0,0,1,0,Uttar Pradesh,kanpur,North,9,29,0
10376,61947,103530,60.85,65,Self employed,1,0,1,1,0,0,0,0,0,0,Punjab,Ludhiana,North,9,46,0
10377,124446,186471,69.72,5,Self employed,1,1,0,0,0,0,511,1,0,0,Maharashtra,Mumbai,West,9,41,50
10378,66382,76000,88.82,2,Self employed,1,1,1,0,0,0,708,0,0,0,Bihar,Patna,East,8,48,29
10379,22850,44500,53.6,8,Self employed,1,0,0,0,1,0,0,0,0,0,Jharkhand,Ranchi,East,8,52,0
10380,43394,89434,50.32,146,Unemployed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Aurangabad,West,10,34,0
10381,49145,58311,85.75,61,Self employed,1,1,0,0,0,0,0,0,0,0,Kerala,Kochi,South,10,53,0
10382,50803,58300,89.19,15,Salaried,1,1,0,0,0,0,16,0,0,0,Tamil Nadu,Chennai,South,8,53,27
10383,74079,106033,71.68,103,Self employed,1,1,1,0,0,0,0,0,0,0,Karnataka,Mangalore,South,10,30,0
10384,52078,67799,78.17,147,Salaried,1,0,0,1,0,0,0,0,0,0,Tamil Nadu,Vellore,South,10,42,0
10385,62174,74045,89.81,162,Self employed,1,1,0,0,0,0,0,0,0,0,Gujarat,Ahmedabad,West,10,53,0
10386,40794,64466,65.15,67,Salaried,1,1,0,0,0,0,719,0,1,0,Maharashtra,Aurangabad,West,8,38,25
10387,53428,57800,94.29,72,Salaried,1,0,0,1,0,0,712,0,0,1,Jharkhand,Ranchi,East,10,42,1
10388,45889,67456,71.16,104,Self employed,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,kanpur,North,9,47,0
10389,73123,84053,88.04,2,Self employed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Aurangabad,West,10,57,0
10390,43094,63546,69.56,15,Salaried,1,1,0,0,0,0,832,0,0,0,Maharashtra,Mumbai,West,8,36,4
10391,58259,74714,78.97,16,Salaried,1,1,0,0,0,0,738,0,0,0,Uttarakhand,Dehradun,North,10,35,18
10392,64882,73984,89.21,5,Salaried,1,1,1,0,0,0,825,0,0,0,Karnataka,Bangalore,South,8,41,25
10393,50078,86000,60.47,152,Self employed,1,1,0,0,0,0,739,0,0,0,Madhya Pradesh,Indore,West,9,36,27
10394,50903,63650,81.7,8,Salaried,1,1,0,0,0,0,0,0,0,0,Gujarat,Surat,West,9,60,0
10395,54303,69020,79.69,136,Self employed,1,1,0,0,0,0,792,0,0,0,Tamil Nadu,Chennai,South,10,53,39
10396,53303,73199,73.77,67,Self employed,1,1,0,0,0,0,737,0,0,0,Gujarat,Ahmedabad,West,10,47,1
10397,56713,66300,87.48,135,Self employed,1,1,0,0,0,0,653,0,0,1,Maharashtra,Pune,West,8,43,3
10398,54619,70577,80.76,152,Self employed,1,1,0,0,0,0,825,0,1,0,Gujarat,Surat,West,9,42,24
10399,48258,61895,83.21,3,Self employed,1,1,1,0,0,0,585,0,1,0,Jharkhand,Ranchi,East,9,43,12
10400,48603,63000,79.84,68,Salaried,1,1,0,0,0,0,825,0,0,0,Punjab,Ludhiana,North,8,29,7
10401,49349,84965,58.85,69,Self employed,1,1,0,0,0,0,550,0,0,0,Punjab,Ludhiana,North,8,31,99
10402,47345,68955,69.9,120,Self employed,1,1,0,0,0,0,738,0,0,1,Karnataka,Mangalore,South,10,31,3
10403,48028,63800,78.53,68,Self employed,1,1,0,0,0,0,723,0,1,1,Punjab,Ludhiana,North,8,51,14
10404,39394,72500,55.59,18,Salaried,1,1,0,0,0,0,753,0,0,0,Uttar Pradesh,kanpur,North,8,32,13
10405,68877,97563,73.8,65,Self employed,1,0,0,1,0,0,0,0,0,0,Rajasthan,Jaipur,North,9,25,0
10406,43394,71610,61.44,11,Self employed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Mumbai,West,10,38,0
10407,40044,54627,77.8,19,Self employed,1,1,0,0,0,0,300,1,0,0,Gujarat,Surat,West,8,47,74
10408,59856,71658,85.0,5,Salaried,1,1,0,0,0,0,0,0,0,0,Jharkhand,Jamshedpur,East,9,45,0
10409,59447,67486,89.65,136,Salaried,1,1,0,0,0,0,712,0,0,0,Kerala,Thrissur,South,9,53,96
10410,54282,65140,85.0,135,Salaried,1,0,1,1,0,0,0,0,0,0,Tamil Nadu,Vellore,South,9,32,0
10411,50303,56900,89.63,72,Salaried,1,1,0,0,0,0,0,0,0,0,Odisha,Bhubaneshwar,East,10,52,0
10412,69817,84800,84.32,248,Salaried,1,1,0,0,0,0,0,0,0,0,Gujarat,Vadodara,West,10,45,0
10413,38139,65060,61.48,105,Salaried,1,1,0,0,0,0,615,0,0,0,Uttar Pradesh,kanpur,North,10,29,31
10414,67182,83000,84.34,159,Self employed,1,1,0,0,0,0,738,0,0,0,Maharashtra,Mumbai,West,9,32,8
10415,72817,99330,74.5,42,Self employed,1,1,0,0,0,0,738,0,0,0,Kerala,Kochi,South,10,40,6
10416,60613,68940,89.5,2,Self employed,1,1,0,0,0,0,738,0,0,1,Bihar,Patna,East,8,49,25
10417,44349,81266,56.6,152,Salaried,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Vellore,South,10,35,17
10418,39476,57718,74.15,85,Salaried,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Chennai,South,8,29,0
10419,43139,58616,80.18,74,Salaried,1,0,0,1,0,0,0,0,0,0,Gujarat,Vadodara,West,8,28,0
10420,53078,71658,75.36,5,Self employed,1,1,0,0,0,0,525,0,0,0,Maharashtra,Mumbai,West,9,36,25
10421,46349,83506,57.48,10,Self employed,1,1,0,0,0,0,0,0,0,0,Gujarat,Vadodara,West,10,30,0
10422,50578,71350,73.58,29,Self employed,1,1,0,0,0,0,696,2,0,1,Gujarat,Ahmedabad,West,8,37,17
10423,49349,71973,69.47,5,Salaried,1,1,0,0,1,0,644,0,0,0,Rajasthan,Jaipur,North,10,48,77
10424,67169,103371,66.75,34,Self employed,1,1,0,0,0,0,0,0,0,1,Tamil Nadu,Vellore,South,10,30,0
10425,48349,64997,75.39,3,Salaried,1,1,0,0,0,0,738,0,0,0,Madhya Pradesh,Indore,West,8,34,39
10426,53203,60460,89.98,250,Self employed,1,1,0,0,0,0,0,0,0,1,Gujarat,Surat,West,8,26,0
10427,34439,63099,57.05,3,Salaried,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Vellore,South,10,52,0
10428,42390,75638,58.17,63,Unemployed,1,1,0,0,0,0,0,0,0,0,Kerala,Thrissur,South,10,23,0
10429,70141,92470,79.81,105,Salaried,1,1,0,0,0,0,0,0,0,1,Kerala,Thrissur,South,8,26,0
10430,68742,83206,85.0,13,Salaried,1,1,0,0,0,0,708,0,4,0,Karnataka,Mangalore,South,10,27,26
10431,50578,64503,80.62,165,Salaried,1,1,0,0,0,0,0,0,0,0,Andhra Pradesh,Nellore,South,8,57,0
10432,55259,71349,79.89,16,Salaried,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Coimbatore,South,8,27,0
10433,58947,77810,78.4,77,Self employed,1,1,0,0,0,0,764,0,0,0,Maharashtra,Mumbai,West,10,50,44
10434,52079,74800,74.87,138,Self employed,1,1,0,0,0,0,0,0,0,0,Karnataka,Bangalore,South,9,30,0
10435,58259,74325,79.38,5,Self employed,1,0,0,1,0,0,824,1,0,1,Kerala,Thrissur,South,8,40,29
10436,48803,68712,73.5,3,Self employed,1,1,0,0,0,0,774,0,0,0,Tamil Nadu,Coimbatore,South,9,32,24
10437,54759,67790,82.61,162,Salaried,1,1,0,0,0,0,0,0,0,0,Kerala,Thrissur,South,10,27,0
10438,68169,80842,86.59,159,Self employed,1,1,0,0,0,0,0,0,0,0,Delhi,Delhi,North,10,33,0
10439,45049,61471,74.83,105,Salaried,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Coimbatore,South,8,61,0
10440,43794,66275,67.9,67,Salaried,1,1,0,0,0,0,0,0,0,0,Gujarat,Vadodara,West,9,45,0
10441,36939,72638,51.63,36,Self employed,1,0,0,1,0,0,599,0,2,0,Punjab,Ludhiana,North,9,42,13
10442,60947,81594,77.21,9,Self employed,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,kanpur,North,10,29,0
10443,37541,66570,60.09,3,Self employed,1,1,1,0,0,0,752,0,0,0,Karnataka,Mysore,South,10,30,1
10444,41394,53936,79.72,3,Self employed,1,1,0,1,0,0,0,0,0,0,West Bengal,Kolkata,East,8,28,0
10445,53103,70837,76.65,78,Self employed,1,1,0,0,0,0,0,0,0,0,Sikkim,Gangtok,East,9,46,0
10446,42280,60967,74.63,85,Salaried,1,1,0,0,0,0,15,0,0,1,Karnataka,Mysore,South,10,31,0
10447,31484,79803,40.1,152,Self employed,1,1,0,0,0,0,0,0,0,0,Kerala,Kochi,South,10,28,0
